,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,cluster
158,77,p401,36.4552,17.2879,26.7746,25.7779,0.9018071911445372,1.6034901808852149,1479.0,1457.0,1,1
159,78,p402,54.6709,30.9852,50.2222,41.9629,2.0340374283675318,2.1646638984611317,1482.0,1468.0,1,3
160,79,p361,49.0231,40.9819,55.1032,30.352,1.0745990973381654,1.6685026200921598,1494.0,1476.0,1,1
161,79,p362,48.3695,40.2719,54.6668,29.0488,1.1278892897798083,1.6369077200473343,1495.0,1476.0,1,4
162,80,p445,69.2499,37.8133,61.007,48.1459,1.077781072389008,1.2885591579460511,1538.0,1479.0,1,2
163,81,p445,69.2499,37.8133,61.007,48.1459,1.077781072389008,1.2885591579460511,1538.0,1479.0,1,0
164,82,p363,50.2115,40.1924,55.3354,28.6671,1.1831818541542969,1.8512121777623491,1565.0,1548.0,1,4
165,83,p364,51.3277,40.6984,54.91736439708702,27.209253252919968,0.6866612847685531,1.1440362188543445,1613.0,1568.0,1,4
166,83,p365,52.2894,40.389,55.55095652818208,27.92191922570213,0.7623395568904974,1.5259072573101409,1613.0,1593.0,1,1
167,83,p366,54.0081,39.1549,56.339689489694436,34.4957549124618,1.1680869916234835,1.4431968446093415,1603.0,1596.0,1,4
168,84,p630,66.7154,48.6842,66.7866,36.8861,0.9588457227312432,1.1520544726022774,1845.0,1812.0,1,1
169,84,p631,65.8462,49.0141,67.486,37.3578,0.5968455160257132,1.1435750398968982,1847.0,1813.0,1,0
170,85,p415,56.1112,35.6348,50.964,41.6424,0.8823208090031652,1.6203757698300907,1681.0,1668.0,1,2
171,85,p416,56.2974,36.3712,52.6063,40.5276,0.7312233037861964,1.6875869441186888,1678.0,1669.0,1,4
172,85,p417,55.448,35.3025,49.8681,41.7029,1.5900885321264346,1.7690409144264316,1682.0,1671.0,1,0
173,86,p375,53.2908,39.938,56.324,34.3532,0.8706125889280489,1.4009469283212792,1674.0,1661.0,1,0
174,86,p376,52.4116,40.8343,55.063,30.6397,0.8894164210312288,1.737304863120701,1676.0,1659.0,1,4
175,86,p415,56.1112,35.6348,50.964,41.6424,0.8823208090031652,1.6203757698300907,1681.0,1668.0,1,2
176,86,p416,56.2974,36.3712,52.6063,40.5276,0.7312233037861964,1.6875869441186888,1678.0,1669.0,1,1
177,86,p417,55.448,35.3025,49.8681,41.7029,1.5900885321264346,1.7690409144264316,1682.0,1671.0,1,1
178,87,p445,69.2499,37.8133,61.007,48.1459,1.077781072389008,1.2885591579460511,1538.0,1479.0,1,4
179,88,p387,43.0961,24.545,44.0977,37.9587,0.5173136959331349,1.6652519543947502,1313.0,1290.0,1,2
180,89,p388,54.95,30.6837,49.435,41.2003,1.1466958663917823,1.8440595485184,1331.0,1313.0,1,2
181,90,p476,56.8213,39.7775,64.2265,35.1127,0.9387492370170002,1.2111434674043515,1620.0,1603.0,1,1
182,90,p477,56.9694,40.0969,64.6243,35.4841,1.0456496784296354,1.2729559910819697,1620.0,1603.0,1,1
183,91,p349,50.2852,40.9671,55.1,29.8998,0.9458310737124256,1.6918268901725653,1295.0,1273.0,1,0
184,91,p350,49.216,40.5503,54.9768,29.1711,0.8001877092282785,1.6738494939726185,1296.0,1273.0,1,0
185,92,p473,57.9934,43.9421,64.0189,34.4516,0.8092586545721955,1.4476511795543243,1467.0,1442.0,1,0
186,93,p478,63.8591,47.0444,71.6214,38.503,0.21474170531128786,1.5637886609682388,1702.0,1677.0,1,3
187,94,p458,74.6752,39.1469,64.2854,46.7558,1.2255601168445391,1.2240384365261268,1733.0,1691.0,1,3
188,96,p119,63.358,34.9801,57.3421,45.1742,1.0308475396488077,1.488714600015594,441.0,421.0,1,1
189,96,p120,63.6965,35.1697,58.8582,45.7315,0.9304697415821752,1.7491123339913517,438.0,421.0,1,2
190,97,p280,72.7077,41.7774,63.8829,47.6046,0.4029736591887862,1.1758169999143335,648.0,617.0,1,0
191,97,p281,72.363,40.4931,63.4752,46.1866,0.7816495378364909,1.3466111059144634,649.0,621.0,1,4
192,97,p282,72.9724,42.2886,64.5372,47.7393,0.3460316315020925,1.3516717006730643,648.0,621.0,1,4
193,97,p283,71.1745,41.1719,63.0171,46.7551,0.4636232630056434,1.4423748345753622,648.0,626.0,1,4
194,98,p321,58.2981,44.7903,59.0927,35.6652,0.6588810211259694,1.2085271365596495,660.0,632.0,1,2
195,99,p171,29.3741,28.2459,34.3405,11.5487,0.9381553069721452,1.921647935373192,691.0,665.0,1,2
196,99,p228,31.0093,13.5491,29.1317,27.941,2.1281937529275847,2.174288348760609,689.0,668.0,1,0
197,100,p209,43.078,34.2278,38.5949,19.0552,0.5797047869390074,1.3885218513084776,953.0,896.0,1,2
198,101,p349,50.2852,40.9671,55.1,29.8998,0.9458310737124256,1.6918268901725653,1295.0,1273.0,1,0
199,101,p350,49.216,40.5503,54.9768,29.1711,0.8001877092282785,1.6738494939726185,1296.0,1273.0,1,1
200,102,p437,66.3427,35.9467,57.8255,44.7619,0.8251408122254044,0.9654549679329856,1416.0,1356.0,1,0
201,102,p438,64.4636,36.6022,57.1965,43.817,0.5452915550418876,0.8859250689131225,1417.0,1361.0,1,1
202,103,p688,50.8288,40.8924,56.0453,34.634,1.1071784409028202,1.8743690286377568,2522.0,2511.0,1,2
203,103,p761,55.2121,37.0616,52.7722,40.9985,2.5901334676035517,2.904269533819532,2514.0,2510.0,1,1
204,103,p762,54.7702,37.1323,51.9193,41.517,2.815066686599094,3.1337724701893444,2515.0,2511.0,1,4
205,104,p867,67.1421,36.7967,57.9196,45.4746,0.7374184836305637,1.197350621873404,2893.0,2853.0,1,1
2,1,v17,69.7595,47.3129,28.3216,23.1261,1.6954,2.9204050275514226,38.0,1.0,2,6
7,2,v22,83.1455,54.9883,27.7723,22.9452,0.8652,3.4261690942101266,86.0,44.0,2,6
11,3,v23,69.9732,46.7593,24.1916,20.2539,1.1163,2.9334013719481153,125.0,83.0,2,6
17,4,v23,69.9732,46.7593,24.1916,20.2539,1.1163,2.9334013719481153,125.0,83.0,2,6
24,5,v25,70.3851,47.1027,26.3139,21.8681,2.2451,2.6883678378891562,165.0,118.0,2,6
25,6,v25,70.3851,47.1027,26.3139,21.8681,2.2451,2.6883678378891562,165.0,118.0,2,6
29,7,v25,70.3851,47.1027,26.3139,21.8681,2.2451,2.6883678378891562,165.0,118.0,2,6
30,8,v6,19.8304,8.9609,82.1381,52.2199,5.1285,4.138567315474075,302.0,259.0,2,6
34,9,v28,83.10600000000001,54.6472,29.3561,24.3484,2.8127,2.7990024696009987,376.0,322.0,2,6
35,9,v29,84.2924,55.1544,31.2891,25.0284,2.4595,2.7566672957572775,381.0,326.0,2,6
39,10,v31,82.7321,54.39,27.8487,23.0676,0.8429,2.216561896201778,406.0,333.0,2,6
42,11,v31,82.7321,54.39,27.8487,23.0676,0.8429,2.216561896201778,406.0,333.0,2,6
48,12,v33,82.5171,54.5736,27.7275,22.665,1.4257,2.2661660411925535,445.0,374.0,2,6
49,12,v34,85.4252,56.4249,27.7779,22.8826,0.7367,2.416689434390619,449.0,377.0,2,6
53,13,v10,24.8033,13.3007,85.3573,54.5256,3.0686,2.680087482241818,451.0,383.0,2,6
58,14,v34,85.4252,56.4249,27.7779,22.8826,0.7367,2.416689434390619,449.0,377.0,2,6
61,15,v13,23.0007,11.9847,83.8432,53.7899,2.4948,1.9848023514360607,504.0,406.0,2,6
63,16,v13,23.0007,11.9847,83.8432,53.7899,2.4948,1.9848023514360607,504.0,406.0,2,6
64,16,v14,20.0139,9.3017,80.5986,49.7736,4.3996,2.570965172637706,520.0,436.0,2,6
71,17,v14,20.0139,9.3017,80.5986,49.7736,4.3996,2.570965172637706,520.0,436.0,2,6
73,18,v36,80.9718,54.0113,29.0965,23.2666,3.2763,3.5032749745632676,499.0,461.0,2,6
75,19,v37,83.6317,55.413999999999994,30.4566,24.1256,2.7446,2.6409621026851196,530.0,472.0,2,6
77,20,v37,83.6317,55.413999999999994,30.4566,24.1256,2.7446,2.6409621026851196,530.0,472.0,2,6
83,21,v38,82.337,54.6739,29.1724,23.5019,3.4582,3.339316299005291,557.0,515.0,2,6
85,22,v38,82.337,54.6739,29.1724,23.5019,3.4582,3.339316299005291,557.0,515.0,2,6
87,23,v38,82.337,54.6739,29.1724,23.5019,3.4582,3.339316299005291,557.0,515.0,2,6
90,24,v38,82.337,54.6739,29.1724,23.5019,3.4582,3.339316299005291,557.0,515.0,2,6
93,25,v15,20.4509,10.8072,84.605,52.9655,5.1802,4.204715855608154,579.0,536.0,2,6
96,26,v39,83.715,55.1793,29.7287,23.9726,3.0568,2.8500322682046324,575.0,522.0,2,6
100,27,v16,20.0471,9.5835,84.182,52.2419,3.9788,3.645753847020987,589.0,539.0,2,6
103,28,v40,36.5612,23.3585,77.5015,47.7366,0.1782,1.7268701508044266,652.0,582.0,2,6
106,29,v41,27.0653,15.7423,77.1148,48.1583,2.9504,2.577905215663969,658.0,599.0,2,6
109,30,v68,82.7697,54.2524,22.1442,18.3095,0.7574,2.341966017420335,692.0,624.0,2,6
111,31,v69,76.0399,50.5382,23.8441,19.8303,1.7097,2.7619552549443,696.0,647.0,2,6
113,32,v45,23.7083,12.2298,79.816,49.2782,0.5369,1.9775152991823806,757.0,677.0,2,6
116,33,v49,21.9602,11.2644,79.7927,50.4261,3.4976,2.9189514326161707,806.0,749.0,2,6
118,34,v51,31.0745,17.8331,76.8331,47.8535,2.0611,1.6254583193996754,847.0,763.0,2,6
122,35,v51,31.0745,17.8331,76.8331,47.8535,2.0611,1.6254583193996754,847.0,763.0,2,6
125,36,v73,79.2738,52.661,27.1615,22.0969,3.2715,3.294263920403611,816.0,770.0,2,6
127,37,v74,74.7195,49.9122,22.6055,18.8597,1.9937,2.8542748889891945,833.0,781.0,2,6
129,38,v74,74.7195,49.9122,22.6055,18.8597,1.9937,2.8542748889891945,833.0,781.0,2,6
130,38,v75,75.0729,50.4249,22.5978,18.7103,1.2263,3.1218471490748145,836.0,786.0,2,6
133,39,v74,74.7195,49.9122,22.6055,18.8597,1.9937,2.8542748889891945,833.0,781.0,2,6
135,40,v77,73.1779,48.3516,25.0741,20.9713,3.2112,3.4956198020798652,865.0,828.0,2,6
138,41,v52,25.2047,13.9547,80.4778,49.8907,4.803999999999999,3.8287465543416324,899.0,854.0,2,6
142,42,v301,37.4384,21.8351,87.6773,53.8062,1.4738,2.8267768074462056,942.0,894.0,2,6
145,43,v53,32.1812,20.2009,79.3852,49.1607,2.4761,3.28071281968558,954.0,917.0,2,6
148,44,v55,28.0763,16.3689,81.5833,50.4055,2.2221,3.769948193891097,964.0,929.0,2,6
151,45,v55,28.0763,16.3689,81.5833,50.4055,2.2221,3.769948193891097,964.0,929.0,2,6
153,46,v84,71.0383,48.0915,30.0832,24.0248,0.2781,1.950228493240456,1023.0,960.0,2,6
155,46,v330,66.0684,46.5515,61.678999999999995,44.9657,0.8765,0.8957694974386652,974.0,963.0,2,6
156,47,v57,29.2302,17.2828,89.3902,54.8957,3.8934,4.474809390175166,1004.0,972.0,2,6
159,48,v84,71.0383,48.0915,30.0832,24.0248,0.2781,1.950228493240456,1023.0,960.0,2,6
162,49,v87,73.87899999999999,49.201,30.0417,24.2253,2.4283,2.4200387617726737,1067.0,1014.0,2,6
167,50,v58,28.2125,17.2088,76.6976,47.9185,3.7678,3.2695640316752983,1062.0,1020.0,2,6
169,51,v89,79.9218,52.9073,23.398000000000003,19.9247,3.5860000000000003,4.234644903790819,1110.0,1075.0,2,6
172,52,v61,26.9933,16.0174,77.5335,48.0101,4.8631,3.74606144222684,1148.0,1105.0,2,6
173,52,v62,28.2703,16.7137,79.77600000000001,48.9343,3.9438,3.5997266264270977,1153.0,1110.0,2,6
176,53,v64,29.9987,17.9436,78.7741,48.6101,0.9906,2.8847803008478126,1171.0,1123.0,2,6
178,54,v65,17.9994,7.8073,77.9328,48.3139,4.4431,4.58619279505193,1177.0,1144.0,2,6
180,55,v90,75.736,49.7207,23.2343,19.3566,1.7303,3.183362139189546,1127.0,1083.0,2,6
182,56,v59,23.0711,12.6614,78.9154,48.9586,4.3242,3.970448372747091,1110.0,1071.0,2,6
185,57,v91,75.5565,50.0972,25.9262,21.0913,0.8272,2.2150940244817465,1157.0,1093.0,2,6
188,58,v78,67.8532,45.5063,25.9268,21.7486,1.6588,2.7096519416790654,883.0,841.0,2,6
192,59,v85,71.8303,47.9783,28.0524,22.6836,1.8518,3.3798346571770703,1030.0,998.0,2,6
195,60,v57,29.2302,17.2828,89.3902,54.8957,3.8934,4.474809390175166,1004.0,972.0,2,6
198,61,v89,79.9218,52.9073,23.398000000000003,19.9247,3.5860000000000003,4.234644903790819,1110.0,1075.0,2,6
200,62,v87,73.87899999999999,49.201,30.0417,24.2253,2.4283,2.4200387617726737,1067.0,1014.0,2,6
203,63,v116,75.4476,50.263000000000005,24.1358,20.2147,2.8544,2.9875974912060794,1228.0,1181.0,2,6
206,64,v119,77.9733,51.7028,24.4449,20.3981,5.827999999999999,6.517652839226624,1247.0,1227.0,2,6
208,65,v121,64.7638,43.836000000000006,22.6988,19.0204,1.8693,4.345257627663464,1300.0,1277.0,2,6
211,66,v122,74.8944,50.1147,25.4396,20.9886,4.1266,4.896528585437572,1311.0,1288.0,2,6
213,67,v96,24.4023,13.1663,78.0288,47.6962,3.3462,2.584628512987835,1371.0,1299.0,2,6
215,68,v96,24.4023,13.1663,78.0288,47.6962,3.3462,2.584628512987835,1371.0,1299.0,2,6
217,69,v308,41.5872,27.0289,62.1043,38.6274,0.1151,1.341910655933884,1377.0,1330.0,2,6
219,70,v126,72.1115,48.4178,23.935,20.0948,0.992,3.5588024427893847,1400.0,1364.0,2,6
220,70,v127,77.8623,51.5443,27.1128,22.1091,1.2636,2.0972959316119217,1427.0,1366.0,2,6
223,71,v97,27.7073,15.9826,77.1907,47.0992,1.6025,1.3736495034477558,1423.0,1315.0,2,6
224,71,v98,32.9259,20.3547,75.582,48.0286,1.2381,1.771279340483868,1427.0,1361.0,2,6
229,72,v127,77.8623,51.5443,27.1128,22.1091,1.2636,2.0972959316119217,1427.0,1366.0,2,6
231,73,v128,73.7418,49.6576,25.1782,20.9245,1.6524,2.2689649965628345,1450.0,1387.0,2,6
232,73,v129,73.7102,49.2089,23.6542,19.5558,1.1685,2.432817541953088,1454.0,1394.0,2,6
234,74,v99,19.8744,10.0174,75.9797,48.2834,4.4974,3.1618220030234157,1438.0,1385.0,2,6
238,75,v128,73.7418,49.6576,25.1782,20.9245,1.6524,2.2689649965628345,1450.0,1387.0,2,6
239,75,v129,73.7102,49.2089,23.6542,19.5558,1.1685,2.432817541953088,1454.0,1394.0,2,6
242,76,v101,18.3789,8.1624,76.3091,48.4061,4.6847,3.7266434875823116,1479.0,1432.0,2,6
244,77,v104,25.5268,14.7639,76.5227,46.9076,1.3872,2.30927507208114,1516.0,1459.0,2,6
246,78,v103,28.5589,16.6865,79.8051,50.2212,2.2419,2.844444101074286,1498.0,1453.0,2,6
248,79,v104,25.5268,14.7639,76.5227,46.9076,1.3872,2.30927507208114,1516.0,1459.0,2,6
251,80,v106,25.4267,14.2809,74.0027,46.0865,4.1663,3.203478918654799,1546.0,1495.0,2,6
253,81,v313,73.8993,51.6386,35.2862,31.1218,1.7038,2.6157825042047644,1557.0,1518.0,2,6
255,82,v131,75.0726,50.5647,22.7441,19.175,1.4495,3.4306691040027735,1567.0,1528.0,2,6
256,82,v132,75.1411,50.6401,20.4163,17.5196,2.0289,4.114050089447296,1572.0,1537.0,2,6
257,82,v133,75.4929,50.5556,19.9292,16.9397,2.0356,4.719624212987333,1576.0,1546.0,2,6
258,82,v134,76.6971,51.3735,25.7785,21.1836,1.7558,4.111404790232349,1583.0,1552.0,2,6
260,83,v109,23.2836,12.5892,79.9706,51.7567,3.9636,3.6562152116230537,1630.0,1590.0,2,6
264,84,v302,41.2822,23.5805,87.2741,53.6372,1.8454,2.3941765308206153,1858.0,1805.0,2,6
267,85,v138,73.2128,48.3992,24.8981,20.5537,3.4218,4.272262748465563,1691.0,1663.0,2,6
271,86,v111,24.1111,13.239,74.5807,46.3615,4.0415,2.938211024790885,1699.0,1643.0,2,6
277,87,v104,25.5268,14.7639,76.5227,46.9076,1.3872,2.30927507208114,1516.0,1459.0,2,6
279,88,v94,24.6522,13.6868,76.0768,47.4392,4.2668,4.284352381803559,1312.0,1282.0,2,6
281,89,v96,24.4023,13.1663,78.0288,47.6962,3.3462,2.584628512987835,1371.0,1299.0,2,6
283,90,v109,23.2836,12.5892,79.9706,51.7567,3.9636,3.6562152116230537,1630.0,1590.0,2,6
286,91,v121,64.7638,43.836000000000006,22.6988,19.0204,1.8693,4.345257627663464,1300.0,1277.0,2,6
289,92,v100,21.2162,10.7557,75.7844,48.0766,5.3379,4.658309918780837,1462.0,1430.0,2,6
291,93,v140,72.961,49.1198,24.8975,20.7772,0.75,2.0042385370009583,1748.0,1676.0,2,6
293,94,v112,23.0677,12.3912,73.6541,46.5085,4.9936,3.502827387998844,1733.0,1679.0,2,6
300,96,v10,24.8033,13.3007,85.3573,54.5256,3.0686,2.680087482241818,451.0,383.0,2,6
301,96,v34,85.4252,56.4249,27.7779,22.8826,0.7367,2.416689434390619,449.0,377.0,2,6
304,97,v40,36.5612,23.3585,77.5015,47.7366,0.1782,1.7268701508044266,652.0,582.0,2,6
305,97,v68,82.7697,54.2524,22.1442,18.3095,0.7574,2.341966017420335,692.0,624.0,2,6
310,98,v40,36.5612,23.3585,77.5015,47.7366,0.1782,1.7268701508044266,652.0,582.0,2,6
311,98,v67,68.2758,45.9802,21.5908,18.3779,6.5385,7.070179315372528,648.0,632.0,2,6
313,99,v45,23.7083,12.2298,79.816,49.2782,0.5369,1.9775152991823806,757.0,677.0,2,6
314,99,v68,82.7697,54.2524,22.1442,18.3095,0.7574,2.341966017420335,692.0,624.0,2,6
317,100,v80,68.8587,46.0106,29.2293,23.2446,2.6632,3.5916876986222674,913.0,887.0,2,6
319,100,v301,37.4384,21.8351,87.6773,53.8062,1.4738,2.8267768074462056,942.0,894.0,2,6
320,101,v93,16.3661,6.678999999999999,77.8419,48.0402,2.4865,3.943848123411338,1306.0,1266.0,2,6
321,101,v121,64.7638,43.836000000000006,22.6988,19.0204,1.8693,4.345257627663464,1300.0,1277.0,2,6
324,102,v97,27.7073,15.9826,77.1907,47.0992,1.6025,1.3736495034477558,1423.0,1315.0,2,6
325,102,v127,77.8623,51.5443,27.1128,22.1091,1.2636,2.0972959316119217,1427.0,1366.0,2,6
326,102,v128,73.7418,49.6576,25.1782,20.9245,1.6524,2.2689649965628345,1450.0,1387.0,2,6
329,103,v199,25.2491,14.1907,72.1941,44.8331,4.9423,3.0636210680210563,2547.0,2492.0,2,6
330,103,v229,70.8708,47.6306,15.7043,13.7475,1.7029,2.317415164916664,2555.0,2487.0,2,6
334,104,v212,28.3749,16.9067,68.8068,43.2123,1.9875,2.0920712809453974,2867.0,2815.0,2,6
335,104,v243,65.6704,44.7892,21.1348,17.8699,1.6857,2.9718862260468435,2904.0,2861.0,2,6